Freq.	V(n011)
2.34422881531962e+002	9.48532082154297e-001    -7.66443313677825e-003
2.34963282084801e+002	9.48532226938336e-001    -7.67753061989051e-003
2.35504928389571e+002	9.48532373200283e-001    -7.69066884002914e-003
2.36047823318028e+002	9.48532520945668e-001    -7.70384786612034e-003
2.36591969748546e+002	9.48532670177957e-001    -7.71706776800953e-003
2.37137370566135e+002	9.48532820896138e-001    -7.73032861792185e-003
2.37684028662457e+002	9.48532973107095e-001    -7.74363048449743e-003
2.38231946935839e+002	9.48533126810576e-001    -7.75697343957377e-003
2.38781128291287e+002	9.48533282016037e-001    -7.77035755471734e-003
2.39331575640508e+002	9.48533438722919e-001    -7.78378290139770e-003
2.39883291901918e+002	9.48533596933366e-001    -7.79724955022982e-003
2.40436280000663e+002	9.48533756650052e-001    -7.81075757443333e-003
2.40990542868629e+002	9.48533917880476e-001    -7.82430704527252e-003
2.41546083444463e+002	9.48534080626544e-001    -7.83789803464784e-003
2.42102904673587e+002	9.48534244890996e-001    -7.85153061526440e-003
2.42661009508210e+002	9.48534410677335e-001    -7.86520486179019e-003
2.43220400907350e+002	9.48534577987627e-001    -7.87892084420455e-003
2.43781081836844e+002	9.48534746830503e-001    -7.89267863700689e-003
2.44343055269366e+002	9.48534917201517e-001    -7.90647831420329e-003
2.44906324184443e+002	9.48535089113380e-001    -7.92031994777370e-003
2.45470891568472e+002	9.48535262561942e-001    -7.93420361242586e-003
2.46036760414731e+002	9.48535437554453e-001    -7.94812938365515e-003
2.46603933723402e+002	9.48535614092444e-001    -7.96209733294214e-003
2.47172414501581e+002	9.48535792182232e-001    -7.97610753742788e-003
2.47742205763297e+002	9.48535971830875e-001    -7.99016007071804e-003
2.48313310529525e+002	9.48536153034739e-001    -8.00425500734879e-003
2.48885731828207e+002	9.48536335802986e-001    -8.01839242300683e-003
2.49459472694263e+002	9.48536520133757e-001    -8.03257239307243e-003
2.50034536169611e+002	9.48536706039076e-001    -8.04679499323500e-003
2.50610925303179e+002	9.48536893515420e-001    -8.06106029901903e-003
2.51188643150926e+002	9.48537082572663e-001    -8.07536838774433e-003
2.51767692775853e+002	9.48537273213212e-001    -8.08971933405044e-003
2.52348077248025e+002	9.48537465435156e-001    -8.10411321558590e-003
2.52929799644582e+002	9.48537659249333e-001    -8.11855010845565e-003
2.53512863049758e+002	9.48537854659939e-001    -8.13303009009975e-003
2.54097270554898e+002	9.48538051669546e-001    -8.14755323828964e-003
2.54683025258471e+002	9.48538250276905e-001    -8.16211962959133e-003
2.55270130266092e+002	9.48538450494991e-001    -8.17672934227583e-003
2.55858588690531e+002	9.48538652325773e-001    -8.19138245415344e-003
2.56448403651738e+002	9.48538855768208e-001    -8.20607904336688e-003
2.57039578276853e+002	9.48539060830544e-001    -8.22081918871351e-003
2.57632115700224e+002	9.48539267520011e-001    -8.23560296865504e-003
2.58226019063426e+002	9.48539475836305e-001    -8.25043046029151e-003
2.58821291515276e+002	9.48539685786740e-001    -8.26530174546158e-003
2.59417936211848e+002	9.48539897371272e-001    -8.28021690280938e-003
2.60015956316493e+002	9.48540110601117e-001    -8.29517601146652e-003
2.60615354999856e+002	9.48540325474875e-001    -8.31017915110858e-003
2.61216135439887e+002	9.48540542004072e-001    -8.32522640148302e-003
2.61818300821864e+002	9.48540760184277e-001    -8.34031784383689e-003
2.62421854338410e+002	9.48540980026521e-001    -8.35545355780032e-003
2.63026799189504e+002	9.48541201532190e-001    -8.37063362516786e-003
2.63633138582504e+002	9.48541424709508e-001    -8.38585812511236e-003
2.64240875732160e+002	9.48541649559895e-001    -8.40112714184880e-003
2.64850013860636e+002	9.48541876090829e-001    -8.41644075482175e-003
2.65460556197519e+002	9.48542104301051e-001    -8.43179904492325e-003
2.66072505979846e+002	9.48542334207969e-001    -8.44720209603015e-003
2.66685866452113e+002	9.48542565799855e-001    -8.46264999047519e-003
2.67300640866296e+002	9.48542799095490e-001    -8.47814280812752e-003
2.67916832481868e+002	9.48543034090834e-001    -8.49368063467647e-003
2.68534444565816e+002	9.48543270797297e-001    -8.50926355113216e-003
2.69153480392656e+002	9.48543509217565e-001    -8.52489164066891e-003
2.69773943244457e+002	9.48543749355632e-001    -8.54056498854864e-003
2.70395836410849e+002	9.48543991218516e-001    -8.55628367600370e-003
2.71019163189049e+002	9.48544234808203e-001    -8.57204778864273e-003
2.71643926883873e+002	9.48544480130990e-001    -8.58785740995825e-003
2.72270130807755e+002	9.48544727196073e-001    -8.60371262442781e-003
2.72897778280768e+002	9.48544976003029e-001    -8.61961351660564e-003
2.73526872630635e+002	9.48545226558279e-001    -8.63556017113591e-003
2.74157417192752e+002	9.48545478870475e-001    -8.65155267391962e-003
2.74789415310204e+002	9.48545732942082e-001    -8.66759110918765e-003
2.75422870333780e+002	9.48545988780997e-001    -8.68367556292303e-003
2.76057785621998e+002	9.48546246388758e-001    -8.69980612268377e-003
2.76694164541115e+002	9.48546505775847e-001    -8.71598287233236e-003
2.77332010465148e+002	9.48546766943276e-001    -8.73220589841910e-003
2.77971326775892e+002	9.48547029897784e-001    -8.74847528887544e-003
2.78612116862940e+002	9.48547294646778e-001    -8.76479112977917e-003
2.79254384123697e+002	9.48547561192898e-001    -8.78115350767169e-003
2.79898131963399e+002	9.48547829544464e-001    -8.79756251144726e-003
2.80543363795134e+002	9.48548099706367e-001    -8.81401822657029e-003
2.81190083039857e+002	9.48548371684138e-001    -8.83052074229419e-003
2.81838293126408e+002	9.48548645483666e-001    -8.84707014681729e-003
2.82487997491533e+002	9.48548921108504e-001    -8.86366652837437e-003
2.83139199579900e+002	9.48549198566913e-001    -8.88030997512021e-003
2.83791902844118e+002	9.48549477866237e-001    -8.89700057653835e-003
2.84446110744754e+002	9.48549759009358e-001    -8.91373842083690e-003
2.85101826750353e+002	9.48550042003790e-001    -8.93052359812763e-003
2.85759054337457e+002	9.48550326855989e-001    -8.94735619790378e-003
2.86417796990620e+002	9.48550613570440e-001    -8.96423630984556e-003
2.87078058202431e+002	9.48550902155077e-001    -8.98116402368053e-003
2.87739841473529e+002	9.48551192614044e-001    -8.99813943108686e-003
2.88403150312622e+002	9.48551484954124e-001    -9.01516262207462e-003
2.89067988236509e+002	9.48551779182665e-001    -9.03223368666552e-003
2.89734358770094e+002	9.48552075304762e-001    -9.04935271727076e-003
2.90402265446406e+002	9.48552373325088e-001    -9.06651980460869e-003
2.91071711806622e+002	9.48552673253723e-001    -9.08373504047172e-003
2.91742701400078e+002	9.48552975097600e-001    -9.10099851644453e-003
2.92415237784295e+002	9.48553278855620e-001    -9.11831032543958e-003
2.93089324524993e+002	9.48553584539920e-001    -9.13567056059221e-003
2.93764965196114e+002	9.48553892160142e-001    -9.15307931215654e-003
2.94442163379837e+002	9.48554201716694e-001    -9.17053667525456e-003
2.95120922666599e+002	9.48554513220230e-001    -9.18804274210990e-003
2.95801246655115e+002	9.48554826672042e-001    -9.20559760688732e-003
2.96483138952395e+002	9.48555142083564e-001    -9.22320136308384e-003
2.97166603173763e+002	9.48555459461731e-001    -9.24085410426710e-003
2.97851642942879e+002	9.48555778811602e-001    -9.25855592528160e-003
2.98538261891756e+002	9.48556100139087e-001    -9.27630692027604e-003
2.99226463660779e+002	9.48556423452191e-001    -9.29410718487786e-003
2.99916251898725e+002	9.48556748759629e-001    -9.31195681295759e-003
3.00607630262783e+002	9.48557076063041e-001    -9.32985590126520e-003
3.01300602418572e+002	9.48557405373469e-001    -9.34780454386994e-003
3.01995172040161e+002	9.48557736698169e-001    -9.36580283687102e-003
3.02691342810090e+002	9.48558070040774e-001    -9.38385087882506e-003
3.03389118419386e+002	9.48558405413693e-001    -9.40194876334100e-003
3.04088502567587e+002	9.48558742819783e-001    -9.42009658818839e-003
3.04789498962757e+002	9.48559082266559e-001    -9.43829444950970e-003
3.05492111321510e+002	9.48559423761182e-001    -9.45654244620567e-003
3.06196343369027e+002	9.48559767313937e-001    -9.47484067438880e-003
3.06902198839075e+002	9.48560112928556e-001    -9.49318923261023e-003
3.07609681474030e+002	9.48560460613102e-001    -9.51158821815946e-003
3.08318795024894e+002	9.48560810377041e-001    -9.53003772981780e-003
3.09029543251318e+002	9.48561162225028e-001    -9.54853786596613e-003
3.09741929921616e+002	9.48561516166366e-001    -9.56708872549731e-003
3.10455958812794e+002	9.48561872207328e-001    -9.58569040822148e-003
3.11171633710560e+002	9.48562230356726e-001    -9.60434301275263e-003
3.11888958409352e+002	9.48562590622801e-001    -9.62304663804777e-003
3.12607936712353e+002	9.48562953010641e-001    -9.64180138512017e-003
3.13328572431516e+002	9.48563317527595e-001    -9.66060735489855e-003
3.14050869387579e+002	9.48563684183963e-001    -9.67946464634849e-003
3.14774831410089e+002	9.48564052986428e-001    -9.69837336081661e-003
3.15500462337420e+002	9.48564423944849e-001    -9.71733360047232e-003
3.16227766016795e+002	9.48564797062334e-001    -9.73634546461025e-003
3.16956746304306e+002	9.48565172352376e-001    -9.75540905616142e-003
3.17687407064934e+002	9.48565549817863e-001    -9.77452447691743e-003
3.18419752172569e+002	9.48565929470886e-001    -9.79369182913121e-003
3.19153785510033e+002	9.48566311315982e-001    -9.81291121433292e-003
3.19889510969097e+002	9.48566695364230e-001    -9.83218273679986e-003
3.20626932450503e+002	9.48567081622389e-001    -9.85150649801212e-003
3.21366053863988e+002	9.48567470099206e-001    -9.87088260201047e-003
3.22106879128300e+002	9.48567860801682e-001    -9.89031115292366e-003
3.22849412171220e+002	9.48568253738410e-001    -9.90979225320156e-003
3.23593656929584e+002	9.48568648920454e-001    -9.92932600850443e-003
3.24339617349305e+002	9.48569046351126e-001    -9.94891252288406e-003
3.25087297385390e+002	9.48569446043277e-001    -9.96855189992735e-003
3.25836701001965e+002	9.48569848002347e-001    -9.98824424599904e-003
3.26587832172292e+002	9.48570252239818e-001    -1.00079896654048e-002
3.27340694878794e+002	9.48570658761797e-001    -1.00277882641858e-002
3.28095293113074e+002	9.48571067578246e-001    -1.00476401480805e-002
3.28851630875938e+002	9.48571478697187e-001    -1.00675454245309e-002
3.29609712177413e+002	9.48571892126126e-001    -1.00875041977802e-002
3.30369541036770e+002	9.48572307877782e-001    -1.01075165759676e-002
3.31131121482546e+002	9.48572725957708e-001    -1.01275826661509e-002
3.31894457552565e+002	9.48573146376098e-001    -1.01477025746583e-002
3.32659553293959e+002	9.48573569139473e-001    -1.01678764096134e-002
3.33426412763190e+002	9.48573994259172e-001    -1.01881042795323e-002
3.34195040026069e+002	9.48574421744286e-001    -1.02083862920377e-002
3.34965439157782e+002	9.48574851602836e-001    -1.02287225552096e-002
3.35737614242909e+002	9.48575283844351e-001    -1.02491131783885e-002
3.36511569375445e+002	9.48575718476450e-001    -1.02695582712695e-002
3.37287308658823e+002	9.48576155511900e-001    -1.02900579415173e-002
3.38064836205936e+002	9.48576594958025e-001    -1.03106123001332e-002
3.38844156139156e+002	9.48577036823529e-001    -1.03312214559215e-002
3.39625272590362e+002	9.48577481116708e-001    -1.03518855211354e-002
3.40408189700954e+002	9.48577927848700e-001    -1.03726046050525e-002
3.41192911621882e+002	9.48578377030916e-001    -1.03933788181390e-002
3.41979442513662e+002	9.48578828669699e-001    -1.04142082722244e-002
3.42767786546404e+002	9.48579282775282e-001    -1.04350930782784e-002
3.43557947899828e+002	9.48579739358276e-001    -1.04560333485922e-002
3.44349930763291e+002	9.48580198427216e-001    -1.04770291943856e-002
3.45143739335809e+002	9.48580659993455e-001    -1.04980807288984e-002
3.45939377826075e+002	9.48581124063058e-001    -1.05191880644872e-002
3.46736850452484e+002	9.48581590650211e-001    -1.05403513143138e-002
3.47536161443158e+002	9.48582059765452e-001    -1.05615705907537e-002
3.48337315035964e+002	9.48582531413827e-001    -1.05828460088909e-002
3.49140315478538e+002	9.48583005607326e-001    -1.06041776804528e-002
3.49945167028309e+002	9.48583482357962e-001    -1.06255657215018e-002
3.50751873952520e+002	9.48583961673379e-001    -1.06470102459578e-002
3.51560440528250e+002	9.48584443564172e-001    -1.06685113685004e-002
3.52370871042439e+002	9.48584928043107e-001    -1.06900692048803e-002
3.53183169791908e+002	9.48585415118431e-001    -1.07116838687651e-002
3.53997341083386e+002	9.48585904798615e-001    -1.07333554772075e-002
3.54813389233527e+002	9.48586397097170e-001    -1.07550841459110e-002
3.55631318568936e+002	9.48586892023803e-001    -1.07768699914969e-002
3.56451133426195e+002	9.48587389587248e-001    -1.07987131304230e-002
3.57272838151880e+002	9.48587889800825e-001    -1.08206136797334e-002
3.58096437102587e+002	9.48588392671889e-001    -1.08425717562896e-002
3.58921934644956e+002	9.48588898213071e-001    -1.08645874780480e-002
3.59749335155693e+002	9.48589406436239e-001    -1.08866609629925e-002
3.60578643021593e+002	9.48589917349116e-001    -1.09087923286078e-002
3.61409862639563e+002	9.48590430965557e-001    -1.09309816942721e-002
3.62242998416649e+002	9.48590947294951e-001    -1.09532291781350e-002
3.63078054770051e+002	9.48591466347456e-001    -1.09755348999016e-002
3.63915036127157e+002	9.48591988135017e-001    -1.09978989787975e-002
3.64753946925557e+002	9.48592512669594e-001    -1.10203215347838e-002
3.65594791613074e+002	9.48593039959633e-001    -1.10428026872039e-002
3.66437574647783e+002	9.48593570020794e-001    -1.10653425574517e-002
3.67282300498034e+002	9.48594102857981e-001    -1.10879412663886e-002
3.68128973642480e+002	9.48594638489172e-001    -1.11105989339109e-002
3.68977598570099e+002	9.48595176921255e-001    -1.11333156816780e-002
3.69828179780215e+002	9.48595718166061e-001    -1.11560916327042e-002
3.70680721782525e+002	9.48596262238678e-001    -1.11789269067856e-002
3.71535229097121e+002	9.48596809146384e-001    -1.12018216286097e-002
3.72391706254517e+002	9.48597358901807e-001    -1.12247759191980e-002
3.73250157795669e+002	9.48597911518206e-001    -1.12477899029654e-002
3.74110588272001e+002	9.48598467005144e-001    -1.12708637013357e-002
3.74973002245431e+002	9.48599025375204e-001    -1.12939974392396e-002
3.75837404288392e+002	9.48599586643233e-001    -1.13171912409788e-002
3.76703798983856e+002	9.48600150813966e-001    -1.13404452294982e-002
3.77572190925363e+002	9.48600717907272e-001    -1.13637595309311e-002
3.78442584717041e+002	9.48601287929164e-001    -1.13871342687655e-002
3.79314984973629e+002	9.48601860895735e-001    -1.14105695697323e-002
3.80189396320508e+002	9.48602436818013e-001    -1.14340655582639e-002
3.81065823393720e+002	9.48603015706615e-001    -1.14576223612921e-002
3.81944270839993e+002	9.48603597575004e-001    -1.14812401034318e-002
3.82824743316769e+002	9.48604182435142e-001    -1.15049189140521e-002
3.83707245492225e+002	9.48604770301046e-001    -1.15286589170227e-002
3.84591782045300e+002	9.48605361183244e-001    -1.15524602418989e-002
3.85478357665718e+002	9.48605955093950e-001    -1.15763230157803e-002
3.86366977054015e+002	9.48606552047137e-001    -1.16002473652521e-002
3.87257644921563e+002	9.48607152056262e-001    -1.16242334204817e-002
3.88150365990594e+002	9.48607755132324e-001    -1.16482813083734e-002
3.89045144994226e+002	9.48608361287860e-001    -1.16723911596762e-002
3.89941986676489e+002	9.48608970536522e-001    -1.16965631023633e-002
3.90840895792347e+002	9.48609582891824e-001    -1.17207972665418e-002
3.91741877107728e+002	9.48610198366270e-001    -1.17450937819273e-002
3.92644935399545e+002	9.48610816972764e-001    -1.17694527796399e-002
3.93550075455722e+002	9.48611438721519e-001    -1.17938743887585e-002
3.94457302075223e+002	9.48612063630509e-001    -1.18183587417429e-002
3.95366620068073e+002	9.48612691710850e-001    -1.18429059694102e-002
3.96278034255384e+002	9.48613322975825e-001    -1.18675162032468e-002
3.97191549469385e+002	9.48613957438658e-001    -1.18921895757031e-002
3.98107170553441e+002	9.48614595113782e-001    -1.19169262188833e-002
3.99024902362086e+002	9.48615236012836e-001    -1.19417262658445e-002
3.99944749761041e+002	9.48615880152183e-001    -1.19665898492271e-002
4.00866717627247e+002	9.48616527542466e-001    -1.19915171021804e-002
4.01790810848884e+002	9.48617178198468e-001    -1.20165081592236e-002
4.02717034325402e+002	9.48617832135842e-001    -1.20415631541963e-002
4.03645392967548e+002	9.48618489366597e-001    -1.20666822213117e-002
4.04575891697386e+002	9.48619149904577e-001    -1.20918654953384e-002
4.05508535448327e+002	9.48619813764050e-001    -1.21171131120856e-002
4.06443329165156e+002	9.48620480958462e-001    -1.21424252062873e-002
4.07380277804055e+002	9.48621151502840e-001    -1.21678019139527e-002
4.08319386332635e+002	9.48621825411801e-001    -1.21932433719093e-002
4.09260659729953e+002	9.48622502699577e-001    -1.22187497166454e-002
4.10204102986549e+002	9.48623183379019e-001    -1.22443210838763e-002
4.11149721104464e+002	9.48623867466049e-001    -1.22699576123551e-002
4.12097519097272e+002	9.48624554973637e-001    -1.22956594386790e-002
4.13047501990103e+002	9.48625245918296e-001    -1.23214267018259e-002
4.13999674819672e+002	9.48625940313905e-001    -1.23472595394629e-002
4.14954042634304e+002	9.48626638173975e-001    -1.23731580902204e-002
4.15910610493963e+002	9.48627339515128e-001    -1.23991224940970e-002
4.16869383470276e+002	9.48628044350669e-001    -1.24251528896677e-002
4.17830366646563e+002	9.48628752696847e-001    -1.24512494168814e-002
4.18793565117859e+002	9.48629464567584e-001    -1.24774122158703e-002
4.19758983990948e+002	9.48630179979450e-001    -1.25036414276933e-002
4.20726628384385e+002	9.48630898945494e-001    -1.25299371922122e-002
4.21696503428523e+002	9.48631621481845e-001    -1.25562996517975e-002
4.22668614265543e+002	9.48632347604724e-001    -1.25827289472564e-002
4.23642966049481e+002	9.48633077328197e-001    -1.26092252213221e-002
4.24619563946253e+002	9.48633810669284e-001    -1.26357886157395e-002
4.25598413133683e+002	9.48634547642539e-001    -1.26624192736967e-002
4.26579518801532e+002	9.48635288262903e-001    -1.26891173376108e-002
4.27562886151526e+002	9.48636032546100e-001    -1.27158829514510e-002
4.28548520397379e+002	9.48636780509807e-001    -1.27427162593244e-002
4.29536426764826e+002	9.48637532167783e-001    -1.27696174049818e-002
4.30526610491650e+002	9.48638287536515e-001    -1.27965865325843e-002
4.31519076827704e+002	9.48639046633431e-001    -1.28236237886977e-002
4.32513831034947e+002	9.48639809472606e-001    -1.28507293174020e-002
4.33510878387467e+002	9.48640576071002e-001    -1.28779032644712e-002
4.34510224171510e+002	9.48641346445059e-001    -1.29051457752508e-002
4.35511873685507e+002	9.48642120611487e-001    -1.29324569981898e-002
4.36515832240104e+002	9.48642898585466e-001    -1.29598370786156e-002
4.37522105158190e+002	9.48643680384430e-001    -1.29872861642074e-002
4.38530697774923e+002	9.48644466024121e-001    -1.30148044025242e-002
4.39541615437762e+002	9.48645255522064e-001    -1.30423919413012e-002
4.40554863506491e+002	9.48646048894513e-001    -1.30700489291499e-002
4.41570447353250e+002	9.48646846158890e-001    -1.30977755153885e-002
4.42588372362563e+002	9.48647647330903e-001    -1.31255718480513e-002
4.43608643931369e+002	9.48648452428387e-001    -1.31534380777473e-002
4.44631267469045e+002	9.48649261468125e-001    -1.31813743531703e-002
4.45656248397440e+002	9.48650074467993e-001    -1.32093808253189e-002
4.46683592150899e+002	9.48650891443940e-001    -1.32374576450099e-002
4.47713304176299e+002	9.48651712413463e-001    -1.32656049633244e-002
4.48745389933068e+002	9.48652537395601e-001    -1.32938229303575e-002
4.49779854893224e+002	9.48653366406369e-001    -1.33221117001794e-002
4.50816704541396e+002	9.48654199462995e-001    -1.33504714235765e-002
4.51855944374858e+002	9.48655036583573e-001    -1.33789022533708e-002
4.52897579903556e+002	9.48655877786571e-001    -1.34074043429244e-002
4.53941616650138e+002	9.48656723088282e-001    -1.34359778447077e-002
4.54988060149983e+002	9.48657572508452e-001    -1.34646229139915e-002
4.56036915951231e+002	9.48658426063671e-001    -1.34933397038261e-002
4.57088189614810e+002	9.48659283772517e-001    -1.35221283691894e-002
4.58141886714468e+002	9.48660145652839e-001    -1.35509890652381e-002
4.59198012836803e+002	9.48661011723956e-001    -1.35799219468681e-002
4.60256573581290e+002	9.48661882002403e-001    -1.36089271709366e-002
4.61317574560313e+002	9.48662756508031e-001    -1.36380048918155e-002
4.62381021399194e+002	9.48663635258911e-001    -1.36671552675341e-002
4.63446919736222e+002	9.48664518274645e-001    -1.36963784545279e-002
4.64515275222683e+002	9.48665405572019e-001    -1.37256746108381e-002
4.65586093522892e+002	9.48666297170898e-001    -1.37550438934923e-002
4.66659380314222e+002	9.48667193090374e-001    -1.37844864609128e-002
4.67735141287131e+002	9.48668093348347e-001    -1.38140024719262e-002
4.68813382145198e+002	9.48668997965994e-001    -1.38435920852933e-002
4.69894108605148e+002	9.48669906959764e-001    -1.38732554607745e-002
4.70977326396885e+002	9.48670820351290e-001    -1.39029927573687e-002
4.72063041263523e+002	9.48671738158551e-001    -1.39328041360971e-002
4.73151258961412e+002	9.48672660401084e-001    -1.39626897577393e-002
4.74241985260176e+002	9.48673587099510e-001    -1.39926497828472e-002
4.75335225942737e+002	9.48674518271635e-001    -1.40226843726038e-002
4.76430986805347e+002	9.48675453938864e-001    -1.40527936896915e-002
4.77529273657622e+002	9.48676394120223e-001    -1.40829778962508e-002
4.78630092322569e+002	9.48677338835514e-001    -1.41132371547407e-002
4.79733448636620e+002	9.48678288104751e-001    -1.41435716280131e-002
4.80839348449659e+002	9.48679241948219e-001    -1.41739814800327e-002
4.81947797625058e+002	9.48680200387349e-001    -1.42044668754714e-002
4.83058802039703e+002	9.48681163439662e-001    -1.42350279770590e-002
4.84172367584029e+002	9.48682131127855e-001    -1.42656649507495e-002
4.85288500162051e+002	9.48683103471266e-001    -1.42963779610870e-002
4.86407205691391e+002	9.48684080491190e-001    -1.43271671748998e-002
4.87528490103316e+002	9.48685062207959e-001    -1.43580327571585e-002
4.88652359342763e+002	9.48686048642714e-001    -1.43889748745915e-002
4.89778819368375e+002	9.48687039816050e-001    -1.44199936943446e-002
4.90907876152532e+002	9.48688035748948e-001    -1.44510893840759e-002
4.92039535681380e+002	9.48689036462033e-001    -1.44822621105238e-002
4.93173803954864e+002	9.48690041976954e-001    -1.45135120426619e-002
4.94310686986764e+002	9.48691052315329e-001    -1.45448393493397e-002
4.95450190804718e+002	9.48692067497376e-001    -1.45762441985155e-002
4.96592321450264e+002	9.48693087547210e-001    -1.46077267611601e-002
4.97737084978864e+002	9.48694112484099e-001    -1.46392872058931e-002
4.98884487459940e+002	9.48695142329752e-001    -1.46709257041649e-002
5.00034534976906e+002	9.48696177107008e-001    -1.47026424260215e-002
5.01187233627199e+002	9.48697216837528e-001    -1.47344375434136e-002
5.02342589522314e+002	9.48698261542393e-001    -1.47663112268886e-002
5.03500608787831e+002	9.48699311245108e-001    -1.47982636494432e-002
5.04661297563455e+002	9.48700365966698e-001    -1.48302949838151e-002
5.05824662003040e+002	9.48701425730611e-001    -1.48624054017419e-002
5.06990708274630e+002	9.48702490558474e-001    -1.48945950784107e-002
5.08159442560486e+002	9.48703560473169e-001    -1.49268641855138e-002
5.09330871057121e+002	9.48704635497144e-001    -1.49592128995586e-002
5.10504999975332e+002	9.48705715653258e-001    -1.49916413940898e-002
5.11681835540233e+002	9.48706800964744e-001    -1.50241498446674e-002
5.12861383991290e+002	9.48707891454435e-001    -1.50567384269734e-002
5.14043651582351e+002	9.48708987144488e-001    -1.50894073170757e-002
5.15228644581681e+002	9.48710088059039e-001    -1.51221566907487e-002
5.16416369271995e+002	9.48711194221509e-001    -1.51549867259813e-002
5.17606831950492e+002	9.48712305654717e-001    -1.51878976003234e-002
5.18800038928885e+002	9.48713422382861e-001    -1.52208894907077e-002
5.19995996533440e+002	9.48714544428841e-001    -1.52539625767531e-002
5.21194711105004e+002	9.48715671817336e-001    -1.52871170359644e-002
5.22396188999043e+002	9.48716804571306e-001    -1.53203530483291e-002
5.23600436585673e+002	9.48717942714762e-001    -1.53536707937433e-002
5.24807460249696e+002	9.48719086272525e-001    -1.53870704513206e-002
5.26017266390629e+002	9.48720235268860e-001    -1.54205522032680e-002
5.27229861422745e+002	9.48721389726927e-001    -1.54541162290589e-002
5.28445251775103e+002	9.48722549672024e-001    -1.54877627119207e-002
5.29663443891580e+002	9.48723715128652e-001    -1.55214918324976e-002
5.30884444230910e+002	9.48724886121761e-001    -1.55553037735503e-002
5.32108259266716e+002	9.48726062675321e-001    -1.55891987187457e-002
5.33334895487543e+002	9.48727244814629e-001    -1.56231768507779e-002
5.34564359396893e+002	9.48728432565595e-001    -1.56572383537138e-002
5.35796657513263e+002	9.48729625951709e-001    -1.56913834118354e-002
5.37031796370174e+002	9.48730824999434e-001    -1.57256122102016e-002
5.38269782516209e+002	9.48732029734113e-001    -1.57599249339558e-002
5.39510622515048e+002	9.48733240179898e-001    -1.57943217687182e-002
5.40754322945501e+002	9.48734456364908e-001    -1.58288029008460e-002
5.42000890401544e+002	9.48735678311862e-001    -1.58633685170890e-002
5.43250331492353e+002	9.48736906049611e-001    -1.58980188045518e-002
5.44502652842341e+002	9.48738139602427e-001    -1.59327539507272e-002
5.45757861091190e+002	9.48739378996480e-001    -1.59675741440057e-002
5.47015962893891e+002	9.48740624258518e-001    -1.60024795729555e-002
5.48276964920773e+002	9.48741875414001e-001    -1.60374704266239e-002
5.49540873857543e+002	9.48743132490946e-001    -1.60725468942495e-002
5.50807696405322e+002	9.48744395514095e-001    -1.61077091667563e-002
5.52077439280676e+002	9.48745664512027e-001    -1.61429574337469e-002
5.53350109215655e+002	9.48746939510617e-001    -1.61782918864429e-002
5.54625712957829e+002	9.48748220536553e-001    -1.62137127171282e-002
5.55904257270321e+002	9.48749507618041e-001    -1.62492201165095e-002
5.57185748931847e+002	9.48750800781680e-001    -1.62848142779352e-002
5.58470194736748e+002	9.48752100053926e-001    -1.63204953942477e-002
5.59757601495027e+002	9.48753405463743e-001    -1.63562636588805e-002
5.61047976032387e+002	9.48754717037647e-001    -1.63921192655760e-002
5.62341325190266e+002	9.48756034804621e-001    -1.64280624088334e-002
5.63637655825871e+002	9.48757358792114e-001    -1.64640932840163e-002
5.64936974812219e+002	9.48758689027158e-001    -1.65002120856650e-002
5.66239289038169e+002	9.48760025539623e-001    -1.65364190109674e-002
5.67544605408463e+002	9.48761368355975e-001    -1.65727142550129e-002
5.68852930843757e+002	9.48762717505723e-001    -1.66090980158142e-002
5.70164272280663e+002	9.48764073017469e-001    -1.66455704896181e-002
5.71478636671782e+002	9.48765434919831e-001    -1.66821318757565e-002
5.72796030985744e+002	9.48766803240823e-001    -1.67187823717604e-002
5.74116462207242e+002	9.48768178010642e-001    -1.67555221767503e-002
5.75439937337071e+002	9.48769559257442e-001    -1.67923514904207e-002
5.76766463392165e+002	9.48770947011179e-001    -1.68292705117596e-002
5.78096047405632e+002	9.48772341300352e-001    -1.68662794423552e-002
5.79428696426795e+002	9.48773742155169e-001    -1.69033784828807e-002
5.80764417521225e+002	9.48775149604732e-001    -1.69405678345394e-002
5.82103217770785e+002	9.48776563679411e-001    -1.69778476997502e-002
5.83445104273658e+002	9.48777984409332e-001    -1.70152182804436e-002
5.84790084144393e+002	9.48779411823050e-001    -1.70526797799060e-002
5.86138164513941e+002	9.48780845952465e-001    -1.70902324017655e-002
5.87489352529689e+002	9.48782286827618e-001    -1.71278763496691e-002
5.88843655355501e+002	9.48783734478769e-001    -1.71656118285296e-002
5.90201080171756e+002	9.48785188935602e-001    -1.72034390441220e-002
5.91561634175386e+002	9.48786650230432e-001    -1.72413582004152e-002
5.92925324579911e+002	9.48788118393580e-001    -1.72793695051225e-002
5.94292158615484e+002	9.48789593455433e-001    -1.73174731637308e-002
5.95662143528921e+002	9.48791075448415e-001    -1.73556693839854e-002
5.97035286583748e+002	9.48792564402711e-001    -1.73939583738654e-002
5.98411595060230e+002	9.48794060350492e-001    -1.74323403408615e-002
5.99791076255420e+002	9.48795563324160e-001    -1.74708154938644e-002
6.01173737483188e+002	9.48797073353983e-001    -1.75093840428721e-002
6.02559586074267e+002	9.48798590473011e-001    -1.75480461972350e-002
