Freq.	V(n004)
6.18016400138357e+002	3.02203606661609e-003    -7.90873475301874e-002
6.19441075076722e+002	2.95643251453004e-003    -7.89000639912244e-002
6.20869034230004e+002	2.89114034525494e-003    -7.87132058835878e-002
6.22300285169100e+002	2.82615792486959e-003    -7.85267720674710e-002
6.23734835482359e+002	2.76148362543842e-003    -7.83407614056184e-002
6.25172692775625e+002	2.69711583225365e-003    -7.81551727632104e-002
6.26613864672275e+002	2.63305293715249e-003    -7.79700050080171e-002
6.28058358813257e+002	2.56929334922329e-003    -7.77852570100937e-002
6.29506182857137e+002	2.50583547771623e-003    -7.76009276422483e-002
6.30957344480132e+002	2.44267775004631e-003    -7.74170157796108e-002
6.32411851376158e+002	2.37981860110559e-003    -7.72335202998538e-002
6.33869711256866e+002	2.31725647389000e-003    -7.70504400832185e-002
6.35330931851682e+002	2.25498982395728e-003    -7.68677740123470e-002
6.36795520907854e+002	2.19301711229049e-003    -7.66855209725130e-002
6.38263486190487e+002	2.13133681516495e-003    -7.65036798514000e-002
6.39734835482586e+002	2.06994741461495e-003    -7.63222495392701e-002
6.41209576585099e+002	2.00884740352089e-003    -7.61412289288533e-002
6.42687717316957e+002	1.94803528398941e-003    -7.59606169154496e-002
6.44169265515115e+002	1.88750956922746e-003    -7.57804123968289e-002
6.45654229034593e+002	1.82726877800766e-003    -7.56006142733409e-002
6.47142615748520e+002	1.76731144112766e-003    -7.54212214478343e-002
6.48634433548175e+002	1.70763609887809e-003    -7.52422328256585e-002
6.50129690343027e+002	1.64824130056940e-003    -7.50636473147096e-002
6.51628394060779e+002	1.58912560408661e-003    -7.48854638254577e-002
6.53130552647409e+002	1.53028757531188e-003    -7.47076812708328e-002
6.54636174067211e+002	1.47172579143230e-003    -7.45302985663470e-002
6.56145266302841e+002	1.41343883743882e-003    -7.43533146300363e-002
6.57657837355356e+002	1.35542530678412e-003    -7.41767283824637e-002
6.59173895244257e+002	1.29768380276599e-003    -7.40005387467130e-002
6.60693448007531e+002	1.24021293730273e-003    -7.38247446484595e-002
6.62216503701697e+002	1.18301133107814e-003    -7.36493450158525e-002
6.63743070401844e+002	1.12607761292482e-003    -7.34743387796488e-002
6.65273156201676e+002	1.06941041967411e-003    -7.32997248730599e-002
6.66806769213557e+002	1.01300839865597e-003    -7.31255022319293e-002
6.68343917568549e+002	9.56870205064299e-004    -7.29516697945832e-002
6.69884609416461e+002	9.00994503153808e-004    -7.27782265019373e-002
6.71428852925886e+002	8.45379963170474e-004    -7.26051712973970e-002
6.72976656284252e+002	7.90025265797047e-004    -7.24325031269299e-002
6.74528027697856e+002	7.34929099298037e-004    -7.22602209390499e-002
6.76082975391915e+002	6.80090162240057e-004    -7.20883236848604e-002
6.77641507610608e+002	6.25507158982759e-004    -7.19168103179685e-002
6.79203632617118e+002	5.71178801777426e-004    -7.17456797944782e-002
6.80769358693674e+002	5.17103812633481e-004    -7.15749310731171e-002
6.82338694141602e+002	4.63280921643839e-004    -7.14045631151543e-002
6.83911647281362e+002	4.09708865624926e-004    -7.12345748843415e-002
6.85488226452594e+002	3.56386390015135e-004    -7.10649653470211e-002
6.87068440014164e+002	3.03312248868769e-004    -7.08957334721056e-002
6.88652296344208e+002	2.50485203210866e-004    -7.07268782309808e-002
6.90239803840174e+002	1.97904024142425e-004    -7.05583985977323e-002
6.91830970918868e+002	1.45567485365579e-004    -7.03902935487318e-002
6.93425806016501e+002	9.34743729799044e-005    -7.02225620630984e-002
6.95024317588728e+002	4.16234804810345e-005    -7.00552031224909e-002
6.96626514110700e+002	-9.98639260125058e-006    -6.98882157110507e-002
6.98232404077102e+002	-6.13564397081547e-005    -6.97215988154199e-002
6.99841996002204e+002	-1.12487845021011e-004    -6.95553514248627e-002
7.01455298419902e+002	-1.63381786792302e-004    -6.93894725311161e-002
7.03072319883764e+002	-2.14039431538080e-004    -6.92239611286971e-002
7.04693068967077e+002	-2.64461944718707e-004    -6.90588162142988e-002
7.06317554262892e+002	-3.14650479814437e-004    -6.88940367874118e-002
7.07945784384068e+002	-3.64606184874505e-004    -6.87296218499888e-002
7.09577767963318e+002	-4.14330202133024e-004    -6.85655704064114e-002
7.11213513653258e+002	-4.63823661675773e-004    -6.84018814638955e-002
7.12853030126449e+002	-5.13087690427929e-004    -6.82385540319382e-002
7.14496326075442e+002	-5.62123409434540e-004    -6.80755871225523e-002
7.16143410212831e+002	-6.10931927014178e-004    -6.79129797505977e-002
7.17794291271290e+002	-6.59514349956588e-004    -6.77507309330755e-002
7.19448978003628e+002	-7.07871774903398e-004    -6.75888396898232e-002
7.21107479182828e+002	-7.56005292813292e-004    -6.74273050430404e-002
7.22769803602098e+002	-8.03915987051733e-004    -6.72661260175660e-002
7.24435960074918e+002	-8.51604935124694e-004    -6.71053016406532e-002
7.26105957435082e+002	-8.99073205696424e-004    -6.69448309422525e-002
7.27779804536751e+002	-9.46321863325098e-004    -6.67847129546652e-002
7.29457510254496e+002	-9.93351963681097e-004    -6.66249467128338e-002
7.31139083483344e+002	-1.04016455651222e-003    -6.64655312541850e-002
7.32824533138831e+002	-1.08676068292868e-003    -6.63064656188669e-002
7.34513868157041e+002	-1.13314138207160e-003    -6.61477488491218e-002
7.36207097494662e+002	-1.17930768078794e-003    -6.59893799902060e-002
7.37904230129027e+002	-1.22526060504755e-003    -6.58313580894337e-002
7.39605275058163e+002	-1.27100116884444e-003    -6.56736821970806e-002
7.41310241300843e+002	-1.31653038253937e-003    -6.55163513656865e-002
7.43019137896627e+002	-1.36184925094774e-003    -6.53593646503227e-002
7.44731973905914e+002	-1.40695876990303e-003    -6.52027211086831e-002
7.46448758409991e+002	-1.45185993091482e-003    -6.50464198008545e-002
7.48169500511079e+002	-1.49655371805247e-003    -6.48904597895442e-002
7.49894209332380e+002	-1.54104110858772e-003    -6.47348401400246e-002
7.51622894018130e+002	-1.58532307717643e-003    -6.45795599196984e-002
7.53355563733641e+002	-1.62940058513843e-003    -6.44246181991785e-002
7.55092227665358e+002	-1.67327459561141e-003    -6.42700140508600e-002
7.56832895020898e+002	-1.71694605830446e-003    -6.41157465502842e-002
7.58577575029107e+002	-1.76041592295638e-003    -6.39618147749260e-002
7.60326276940105e+002	-1.80368513033054e-003    -6.38082178050658e-002
7.62079010025335e+002	-1.84675461460988e-003    -6.36549547235371e-002
7.63835783577613e+002	-1.88962530516160e-003    -6.35020246155213e-002
7.65596606911179e+002	-1.93229812433836e-003    -6.33494265688501e-002
7.67361489361741e+002	-1.97477399100119e-003    -6.31971596736018e-002
7.69130440286532e+002	-2.01705381272196e-003    -6.30452230228728e-002
7.70903469064352e+002	-2.05913849844737e-003    -6.28936157115226e-002
7.72680585095624e+002	-2.10102894483179e-003    -6.27423368375987e-002
7.74461797802440e+002	-2.14272604690250e-003    -6.25913855011850e-002
7.76247116628613e+002	-2.18423069278030e-003    -6.24407608049788e-002
7.78036551039725e+002	-2.22554376368138e-003    -6.22904618542810e-002
7.79830110523180e+002	-2.26666613640126e-003    -6.21404877567685e-002
7.81627804588250e+002	-2.30759868144258e-003    -6.19908376226410e-002
7.83429642766132e+002	-2.34834226263831e-003    -6.18415105647496e-002
7.85235634609992e+002	-2.38889774281925e-003    -6.16925056978484e-002
7.87045789695019e+002	-2.42926597234002e-003    -6.15438221400083e-002
7.88860117618474e+002	-2.46944780239391e-003    -6.13954590110063e-002
7.90678627999745e+002	-2.50944407354343e-003    -6.12474154337437e-002
7.92501330480391e+002	-2.54925562545194e-003    -6.10996905330111e-002
7.94328234724200e+002	-2.58888328716785e-003    -6.09522834367112e-002
7.96159350417237e+002	-2.62832788816369e-003    -6.08051932745241e-002
7.97994687267895e+002	-2.66759024676766e-003    -6.06584191793098e-002
7.99834255006947e+002	-2.70667118222620e-003    -6.05119602855824e-002
8.01678063387597e+002	-2.74557150221461e-003    -6.03658157311385e-002
8.03526122185535e+002	-2.78429201316256e-003    -6.02199846557375e-002
8.05378441198984e+002	-2.82283351563063e-003    -6.00744662016618e-002
8.07235030248755e+002	-2.86119680266328e-003    -5.99292595139531e-002
8.09095899178299e+002	-2.89938266613259e-003    -5.97843637396012e-002
8.10961057853758e+002	-2.93739188819465e-003    -5.96397780286600e-002
8.12830516164016e+002	-2.97522525028873e-003    -5.94955015330007e-002
8.14704284020756e+002	-3.01288352489684e-003    -5.93515334075231e-002
8.16582371358508e+002	-3.05036748168393e-003    -5.92078728092771e-002
8.18464788134706e+002	-3.08767788515314e-003    -5.90645188977372e-002
8.20351544329734e+002	-3.12481549374862e-003    -5.89214708350153e-002
8.22242649946986e+002	-3.16178106245660e-003    -5.87787277854000e-002
8.24138115012917e+002	-3.19857533974605e-003    -5.86362889159066e-002
8.26037949577094e+002	-3.23519907068430e-003    -5.84941533957243e-002
8.27942163712249e+002	-3.27165299440416e-003    -5.83523203966782e-002
8.29850767514337e+002	-3.30793784447493e-003    -5.82107890930924e-002
8.31763771102585e+002	-3.34405435137364e-003    -5.80695586615187e-002
8.33681184619548e+002	-3.38000324056433e-003    -5.79286282809070e-002
8.35603018231162e+002	-3.41578523119060e-003    -5.77879971329377e-002
8.37529282126796e+002	-3.45140103967386e-003    -5.76476644013615e-002
8.39459986519311e+002	-3.48685137503208e-003    -5.75076292728171e-002
8.41395141645108e+002	-3.52213694471227e-003    -5.73678909358402e-002
8.43334757764188e+002	-3.55725844774893e-003    -5.72284485820328e-002
8.45278845160202e+002	-3.59221658530333e-003    -5.70893014042415e-002
8.47227414140509e+002	-3.62701204441789e-003    -5.69504485993879e-002
8.49180475036226e+002	-3.66164551589192e-003    -5.68118893653590e-002
8.51138038202288e+002	-3.69611768066092e-003    -5.66736229033869e-002
8.53100114017501e+002	-3.73042921926988e-003    -5.65356484163933e-002
8.55066712884595e+002	-3.76458080345107e-003    -5.63979651104525e-002
8.57037845230281e+002	-3.79857310411661e-003    -5.62605721934246e-002
8.59013521505306e+002	-3.83240678447185e-003    -5.61234688761396e-002
8.60993752184511e+002	-3.86608250741308e-003    -5.59866543710984e-002
8.62978547766881e+002	-3.89960092770158e-003    -5.58501278938740e-002
8.64967918775603e+002	-3.93296269779575e-003    -5.57138886620899e-002
8.66961875758126e+002	-3.96616846355219e-003    -5.55779358961443e-002
8.68960429286211e+002	-3.99921887062893e-003    -5.54422688180931e-002
8.70963589955990e+002	-4.03211455564279e-003    -5.53068866532646e-002
8.72971368388021e+002	-4.06485615547164e-003    -5.51717886285206e-002
8.74983775227345e+002	-4.09744429808799e-003    -5.50369739740140e-002
8.77000821143543e+002	-4.12987961066708e-003    -5.49024419216053e-002
8.79022516830792e+002	-4.16216271568965e-003    -5.47681917056725e-002
8.81048873007922e+002	-4.19429422870950e-003    -5.46342225634704e-002
8.83079900418470e+002	-4.22627476622765e-003    -5.45005337336765e-002
8.85115609830743e+002	-4.25810493788343e-003    -5.43671244578431e-002
8.87156012037868e+002	-4.28978534624580e-003    -5.42339939805496e-002
8.89201117857855e+002	-4.32131659560059e-003    -5.41011415475315e-002
8.91250938133652e+002	-4.35269928014880e-003    -5.39685664081500e-002
8.93305483733202e+002	-4.38393399696214e-003    -5.38362678127243e-002
8.95364765549500e+002	-4.41502133298753e-003    -5.37042450151872e-002
8.97428794500654e+002	-4.44596187316204e-003    -5.35724972714610e-002
8.99497581529941e+002	-4.47675620074045e-003    -5.34410238393174e-002
9.01571137605862e+002	-4.50740489255257e-003    -5.33098239794430e-002
9.03649473722206e+002	-4.53790852186833e-003    -5.31788969547965e-002
9.05732600898105e+002	-4.56826765843449e-003    -5.30482420306086e-002
9.07820530178090e+002	-4.59848286713451e-003    -5.29178584747117e-002
9.09913272632156e+002	-4.62855471272370e-003    -5.27877455564502e-002
9.12010839355814e+002	-4.65848375218043e-003    -5.26579025484008e-002
9.14113241470154e+002	-4.68827053760053e-003    -5.25283287257304e-002
9.16220490121903e+002	-4.71791562397427e-003    -5.23990233644653e-002
9.18332596483484e+002	-4.74741955561906e-003    -5.22699857445076e-002
9.20449571753074e+002	-4.77678287554113e-003    -5.21412151475996e-002
9.22571427154666e+002	-4.80600612522995e-003    -5.20127108572894e-002
9.24698173938125e+002	-4.83508983859103e-003    -5.18844721603698e-002
9.26829823379251e+002	-4.86403454903629e-003    -5.17564983452191e-002
9.28966386779838e+002	-4.89284078627569e-003    -5.16287887025767e-002
9.31107875467732e+002	-4.92150907205102e-003    -5.15013425265450e-002
9.33254300796892e+002	-4.95003993093207e-003    -5.13741591120132e-002
9.35405674147453e+002	-4.97843388004953e-003    -5.12472377571185e-002
9.37562006925781e+002	-5.00669143243283e-003    -5.11205777624684e-002
9.39723310564538e+002	-5.03481310113551e-003    -5.09941784301092e-002
9.41889596522742e+002	-5.06279939284077e-003    -5.08680390651177e-002
9.44060876285823e+002	-5.09065081011958e-003    -5.07421589750298e-002
9.46237161365693e+002	-5.11836785476963e-003    -5.06165374690416e-002
9.48418463300797e+002	-5.14595102359675e-003    -5.04911738590309e-002
9.50604793656181e+002	-5.17340081077552e-003    -5.03660674589836e-002
9.52796164023551e+002	-5.20071770606843e-003    -5.02412175854565e-002
9.54992586021335e+002	-5.22790219525977e-003    -5.01166235574595e-002
9.57194071294743e+002	-5.25495476288982e-003    -4.99922846957515e-002
9.59400631515831e+002	-5.28187589097871e-003    -4.98682003231870e-002
9.61612278383562e+002	-5.30866605219787e-003    -4.97443697664781e-002
9.63829023623868e+002	-5.33532572436208e-003    -4.96207923524265e-002
9.66050878989711e+002	-5.36185537556230e-003    -4.94974674118103e-002
9.68277856261146e+002	-5.38825547456159e-003    -4.93743942766651e-002
9.70509967245386e+002	-5.41452648358179e-003    -4.92515722821793e-002
9.72747223776861e+002	-5.44066886423659e-003    -4.91290007651470e-002
9.74989637717283e+002	-5.46668307424330e-003    -4.90066790647940e-002
9.77237220955706e+002	-5.49256956727405e-003    -4.88846065229059e-002
9.79489985408594e+002	-5.51832879625175e-003    -4.87627824828530e-002
9.81747943019879e+002	-5.54396120725979e-003    -4.86412062912838e-002
9.84011105761028e+002	-5.56946724589718e-003    -4.85198772964316e-002
9.86279485631105e+002	-5.59484735617710e-003    -4.83987948483429e-002
9.88553094656833e+002	-5.62010197364963e-003    -4.82779583008354e-002
9.90831944892661e+002	-5.64523153683240e-003    -4.81573670083156e-002
9.93116048420827e+002	-5.67023647794459e-003    -4.80370203283454e-002
9.95405417351420e+002	-5.69511722520437e-003    -4.79169176210341e-002
9.97700063822446e+002	-5.71987420802950e-003    -4.77970582475488e-002
9.99999999999893e+002	-5.74450784791487e-003    -4.76774415727127e-002
1.00230523807779e+003	-5.76901856931420e-003    -4.75580669618966e-002
1.00461579027829e+003	-5.79340678586898e-003    -4.74389337850056e-002
1.00693166885170e+003	-5.81767291621675e-003    -4.73200414118571e-002
1.00925288607658e+003	-5.84181737005863e-003    -4.72013892163048e-002
1.01157945425979e+003	-5.86584055950286e-003    -4.70829765728503e-002
1.01391138573657e+003	-5.88974288904916e-003    -4.69648028596583e-002
1.01624869287059e+003	-5.91352476095982e-003    -4.68468674569264e-002
1.01859138805401e+003	-5.93718658091717e-003    -4.67291697452152e-002
1.02093948370757e+003	-5.96072874316533e-003    -4.66117091099020e-002
1.02329299228064e+003	-5.98415164286031e-003    -4.64944849374899e-002
1.02565192625130e+003	-6.00745567462210e-003    -4.63774966159837e-002
1.02801629812636e+003	-6.03064122816075e-003    -4.62607435362865e-002
1.03038612044150e+003	-6.05370868899755e-003    -4.61442250919558e-002
1.03276140576129e+003	-6.07665844272268e-003    -4.60279406779050e-002
1.03514216667923e+003	-6.09949087075604e-003    -4.59118896916956e-002
1.03752841581790e+003	-6.12220635338612e-003    -4.57960715326207e-002
1.03992016582895e+003	-6.14480526355270e-003    -4.56804856036601e-002
1.04231742939319e+003	-6.16728797869228e-003    -4.55651313077039e-002
1.04472021922069e+003	-6.18965486703316e-003    -4.54500080519700e-002
1.04712854805079e+003	-6.21190629919598e-003    -4.53351152442310e-002
1.04954242865221e+003	-6.23404264110054e-003    -4.52204522951488e-002
1.05196187382311e+003	-6.25606425508577e-003    -4.51060186178933e-002
1.05438689639114e+003	-6.27797150236901e-003    -4.49918136273482e-002
1.05681750921354e+003	-6.29976474225046e-003    -4.48778367403669e-002
1.05925372517717e+003	-6.32144432861339e-003    -4.47640873769587e-002
1.06169555719861e+003	-6.34301061622455e-003    -4.46505649581727e-002
1.06414301822420e+003	-6.36446395628255e-003    -4.45372689075599e-002
1.06659612123014e+003	-6.38580469595744e-003    -4.44241986514129e-002
1.06905487922254e+003	-6.40703318359762e-003    -4.43113536169231e-002
1.07151930523749e+003	-6.42814975947479e-003    -4.41987332353750e-002
1.07398941234113e+003	-6.44915476596834e-003    -4.40863369386657e-002
1.07646521362972e+003	-6.47004854255522e-003    -4.39741641610308e-002
1.07894672222971e+003	-6.49083142530817e-003    -4.38622143391943e-002
1.08143395129782e+003	-6.51150374814423e-003    -4.37504869119561e-002
1.08392691402109e+003	-6.53206584131071e-003    -4.36389813207307e-002
1.08642562361695e+003	-6.55251803603478e-003    -4.35276970079137e-002
1.08893009333331e+003	-6.57286065949711e-003    -4.34166334186428e-002
1.09144033644864e+003	-6.59309403483468e-003    -4.33057900008072e-002
1.09395636627197e+003	-6.61321848658634e-003    -4.31951662031213e-002
1.09647819614306e+003	-6.63323433261519e-003    -4.30847614780031e-002
1.09900583943240e+003	-6.65314189221857e-003    -4.29745752786843e-002
1.10153930954129e+003	-6.67294147990094e-003    -4.28646070614236e-002
1.10407861990195e+003	-6.69263341048167e-003    -4.27548562836919e-002
1.10662378397754e+003	-6.71221799531405e-003    -4.26453224055453e-002
1.10917481526228e+003	-6.73169554288122e-003    -4.25360048893792e-002
1.11173172728147e+003	-6.75106636011732e-003    -4.24269031994821e-002
1.11429453359161e+003	-6.77033075240468e-003    -4.23180168020320e-002
1.11686324778044e+003	-6.78948902127440e-003    -4.22093451659418e-002
1.11943788346703e+003	-6.80854146742984e-003    -4.21008877617398e-002
1.12201845430184e+003	-6.82748839113118e-003    -4.19926440614179e-002
1.12460497396680e+003	-6.84633008670912e-003    -4.18846135405226e-002
1.12719745617539e+003	-6.86506684875231e-003    -4.17767956757943e-002
1.12979591467267e+003	-6.88369896999055e-003    -4.16691899459848e-002
1.13240036323543e+003	-6.90222674059508e-003    -4.15617958321318e-002
1.13501081567219e+003	-6.92065044842798e-003    -4.14546128174428e-002
1.13762728582330e+003	-6.93897038032212e-003    -4.13476403868335e-002
1.14024978756104e+003	-6.95718681943707e-003    -4.12408780279383e-002
1.14287833478964e+003	-6.97530004856898e-003    -4.11343252298263e-002
1.14551294144541e+003	-6.99331034689543e-003    -4.10279814842789e-002
1.14815362149676e+003	-7.01121799399000e-003    -4.09218462842130e-002
1.15080038894431e+003	-7.02902326478789e-003    -4.08159191256765e-002
1.15345325782096e+003	-7.04672643495452e-003    -4.07101995057093e-002
1.15611224219197e+003	-7.06432777627504e-003    -4.06046869241918e-002
1.15877735615500e+003	-7.08182755844199e-003    -4.04993808831346e-002
1.16144861384021e+003	-7.09922605190193e-003    -4.03942808855219e-002
1.16412602941036e+003	-7.11652352263534e-003    -4.02893864374449e-002
1.16680961706083e+003	-7.13372023409868e-003    -4.01846970472906e-002
1.16949939101974e+003	-7.15081645241623e-003    -4.00802122236488e-002
1.17219536554800e+003	-7.16781243705251e-003    -3.99759314791151e-002
1.17489755493940e+003	-7.18470844724516e-003    -3.98718543276667e-002
1.17760597352068e+003	-7.20150473993333e-003    -3.97679802855229e-002
1.18032063565160e+003	-7.21820157312917e-003    -3.96643088697118e-002
1.18304155572503e+003	-7.23479920018019e-003    -3.95608396005018e-002
1.18576874816703e+003	-7.25129787279740e-003    -3.94575720001229e-002
1.18850222743689e+003	-7.26769784180648e-003    -3.93545055924557e-002
1.19124200802724e+003	-7.28399935678850e-003    -3.92516399031766e-002
1.19398810446414e+003	-7.30020266475357e-003    -3.91489744603328e-002
1.19674053130711e+003	-7.31630801046225e-003    -3.90465087942068e-002
1.19949930314924e+003	-7.33231563781142e-003    -3.89442424367220e-002
1.20226443461728e+003	-7.34822579020053e-003    -3.88421749212810e-002
1.20503594037166e+003	-7.36403870680047e-003    -3.87403057843928e-002
1.20781383510664e+003	-7.37975462566014e-003    -3.86386345643340e-002
1.21059813355035e+003	-7.39537378696513e-003    -3.85371607996862e-002
1.21338885046484e+003	-7.41089642342323e-003    -3.84358840336011e-002
1.21618600064623e+003	-7.42632277100270e-003    -3.83348038090531e-002
1.21898959892473e+003	-7.44165305951061e-003    -3.82339196730184e-002
1.22179966016473e+003	-7.45688752227492e-003    -3.81332311721518e-002
1.22461619926491e+003	-7.47202638823685e-003    -3.80327378563350e-002
1.22743923115827e+003	-7.48706988395483e-003    -3.79324392777911e-002
1.23026877081224e+003	-7.50201823652638e-003    -3.78323349897496e-002
1.23310483322877e+003	-7.51687166875005e-003    -3.77324245486645e-002
1.23594743344437e+003	-7.53163040656535e-003    -3.76327075107921e-002
1.23879658653023e+003	-7.54629466999363e-003    -3.75331834363632e-002
1.24165230759227e+003	-7.56086467839907e-003    -3.74338518871779e-002
1.24451461177124e+003	-7.57534065200954e-003    -3.73347124258744e-002
1.24738351424280e+003	-7.58972280687339e-003    -3.72357646182965e-002
1.25025903021758e+003	-7.60401135954497e-003    -3.71370080312866e-002
1.25314117494127e+003	-7.61820652409928e-003    -3.70384422341143e-002
1.25602996369473e+003	-7.63230851356922e-003    -3.69400667977800e-002
1.25892541179402e+003	-7.64631753908829e-003    -3.68418812954357e-002
1.26182753459053e+003	-7.66023381080217e-003    -3.67438853019457e-002
1.26473634747101e+003	-7.67405753673306e-003    -3.66460783944488e-002
1.26765186585770e+003	-7.68778892480721e-003    -3.65484601513592e-002
1.27057410520840e+003	-7.70142818113634e-003    -3.64510301532143e-002
1.27350308101652e+003	-7.71497550995742e-003    -3.63537879827011e-002
1.27643880881120e+003	-7.72843111432918e-003    -3.62567332243278e-002
1.27938130415738e+003	-7.74179519752817e-003    -3.61598654637151e-002
1.28233058265588e+003	-7.75506795902438e-003    -3.60631842896157e-002
1.28528665994347e+003	-7.76824959856148e-003    -3.59666892918763e-002
1.28824955169299e+003	-7.78134031404831e-003    -3.58703800624851e-002
1.29121927361339e+003	-7.79434030110242e-003    -3.57742561958244e-002
1.29419584144984e+003	-7.80724975685934e-003    -3.56783172867378e-002
1.29717927098381e+003	-7.82006887495205e-003    -3.55825629330704e-002
1.30016957803314e+003	-7.83279784720564e-003    -3.54869927348136e-002
1.30316677845215e+003	-7.84543686828681e-003    -3.53916062917414e-002
1.30617088813169e+003	-7.85798612601464e-003    -3.52964032083525e-002
1.30918192299926e+003	-7.87044581018252e-003    -3.52013830893775e-002
1.31219989901905e+003	-7.88281611001984e-003    -3.51065455410524e-002
1.31522483219209e+003	-7.89509721243936e-003    -3.50118901720320e-002
1.31825673855626e+003	-7.90728930080124e-003    -3.49174165940700e-002
1.32129563418642e+003	-7.91939256343703e-003    -3.48231244175287e-002
1.32434153519451e+003	-7.93140718037078e-003    -3.47290132583609e-002
1.32739445772959e+003	-7.94333333668112e-003    -3.46350827310767e-002
1.33045441797794e+003	-7.95517121214349e-003    -3.45413324542194e-002
1.33352143216317e+003	-7.96692098715431e-003    -3.44477620472200e-002
1.33659551654629e+003	-7.97858284004995e-003    -3.43543711318407e-002
1.33967668742578e+003	-7.99015694980783e-003    -3.42611593307114e-002
1.34276496113771e+003	-8.00164349250904e-003    -3.41681262692481e-002
1.34586035405579e+003	-8.01304264405784e-003    -3.40752715741794e-002
1.34896288259150e+003	-8.02435458024163e-003    -3.39825948735102e-002
1.35207256319412e+003	-8.03557947310485e-003    -3.38900957985114e-002
1.35518941235088e+003	-8.04671749544474e-003    -3.37977739812642e-002
1.35831344658700e+003	-8.05776882045932e-003    -3.37056290548323e-002
1.36144468246579e+003	-8.06873361608582e-003    -3.36136606564187e-002
1.36458313658877e+003	-8.07961205367944e-003    -3.35218684225370e-002
1.36772882559569e+003	-8.09040430234874e-003    -3.34302519921612e-002
1.37088176616470e+003	-8.10111052730817e-003    -3.33388110076714e-002
1.37404197501236e+003	-8.11173089832351e-003    -3.32475451100906e-002
1.37720946889379e+003	-8.12226557805894e-003    -3.31564539456722e-002
1.38038426460273e+003	-8.13271473290308e-003    -3.30655371597688e-002
1.38356637897162e+003	-8.14307852597336e-003    -3.29747944008063e-002
1.38675582887173e+003	-8.15335712090777e-003    -3.28842253181215e-002
1.38995263121319e+003	-8.16355067806258e-003    -3.27938295641509e-002
1.39315680294514e+003	-8.17365935992308e-003    -3.27036067913101e-002
1.39636836105578e+003	-8.18368332604483e-003    -3.26135566549193e-002
1.39958732257246e+003	-8.19362273544181e-003    -3.25236788118249e-002
1.40281370456180e+003	-8.20347774631859e-003    -3.24339729205549e-002
1.40604752412975e+003	-8.21324851715963e-003    -3.23444386406755e-002
1.40928879842171e+003	-8.22293520327854e-003    -3.22550756348303e-002
1.41253754462259e+003	-8.23253796193536e-003    -3.21658835657168e-002
1.41579377995692e+003	-8.24205694615182e-003    -3.20768620997587e-002
1.41905752168893e+003	-8.25149231053978e-003    -3.19880109036402e-002
1.42232878712265e+003	-8.26084421035058e-003    -3.18993296448560e-002
1.42560759360202e+003	-8.27011279565190e-003    -3.18108179952284e-002
1.42889395851094e+003	-8.27929821865540e-003    -3.17224756264949e-002
1.43218789927338e+003	-8.28840063131355e-003    -3.16343022117434e-002
1.43548943335349e+003	-8.29742018318226e-003    -3.15462974267260e-002
1.43879857825568e+003	-8.30635702307087e-003    -3.14584609488579e-002
1.44211535152470e+003	-8.31521129938556e-003    -3.13707924570075e-002
1.44543977074576e+003	-8.32398316184097e-003    -3.12832916304254e-002
1.44877185354459e+003	-8.33267275452619e-003    -3.11959581530611e-002
1.45211161758757e+003	-8.34128022633295e-003    -3.11087917070716e-002
1.45545908058180e+003	-8.34980572204589e-003    -3.10217919783755e-002
1.45881426027518e+003	-8.35824938650690e-003    -3.09349586540590e-002
1.46217717445655e+003	-8.36661136399820e-003    -3.08482914227605e-002
1.46554784095574e+003	-8.37489179862422e-003    -3.07617899744253e-002
1.46892627764370e+003	-8.38309083196978e-003    -3.06754540018044e-002
1.47231250243255e+003	-8.39120860788107e-003    -3.05892831973982e-002
1.47570653327572e+003	-8.39924526604229e-003    -3.05032772575762e-002
1.47910838816803e+003	-8.40720094913597e-003    -3.04174358779724e-002
1.48251808514578e+003	-8.41507579567332e-003    -3.03317587581156e-002
1.48593564228683e+003	-8.42286994741368e-003    -3.02462455966177e-002
1.48936107771074e+003	-8.43058354175894e-003    -3.01608960961260e-002
1.49279440957882e+003	-8.43821671746692e-003    -3.00757099596008e-002
1.49623565609426e+003	-8.44576961180890e-003    -2.99906868921757e-002
1.49968483550220e+003	-8.45324236201782e-003    -2.99058266002061e-002
1.50314196608985e+003	-8.46063510520916e-003    -2.98211287913172e-002
1.50660706618657e+003	-8.46794797851559e-003    -2.97365931743057e-002
1.51008015416397e+003	-8.47518111479612e-003    -2.96522194620299e-002
1.51356124843603e+003	-8.48233465152456e-003    -2.95680073654409e-002
1.51705036745916e+003	-8.48940872019368e-003    -2.94839566007169e-002
1.52054752973232e+003	-8.49640345725283e-003    -2.94000668818748e-002
1.52405275379711e+003	-8.50331899370778e-003    -2.93163379278218e-002
1.52756605823789e+003	-8.51015546415773e-003    -2.92327694562065e-002
1.53108746168185e+003	-8.51691300006138e-003    -2.91493611880152e-002
1.53461698279911e+003	-8.52359173284293e-003    -2.90661128454568e-002
1.53815464030285e+003	-8.53019179397127e-003    -2.89830241518996e-002
1.54170045294938e+003	-8.53671331358152e-003    -2.89000948328312e-002
1.54525443953823e+003	-8.54315642315302e-003    -2.88173246139897e-002
1.54881661891230e+003	-8.54952125199277e-003    -2.87347132238189e-002
1.55238700995790e+003	-8.55580792810627e-003    -2.86522603928791e-002
